question_idx,question,ground_truth,predicted_answer,doc_ids,num_docs,exact_match,contains_answer,f1_score,cosine_similarity,euclidean_distance,dot_product_similarity,manhattan_distance,bertscore_precision,bertscore_recall,bertscore_f1
515,Is Liechtenstein the smallest German-speaking country in the world?,Yes,Yes.,"[29, 30, 1592, 2571, 2855]",5,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
515,Is Liechtenstein the smallest German-speaking country in the world?,Yes,Yes.,"[2817, 2828, 2844, 2845, 2846]",5,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
390,When did James Monroe die?,"July 4, 1831",There is no information about James Monroe's death in the provided documents.,"[200, 636, 2231, 2511, 2965]",5,False,False,0.0,0.3872564460359587,1.1070172121191633,0.3872564460359587,23.871510889810068,0.5330604314804077,0.6038282513618469,0.5662417411804199
390,When did James Monroe die?,"July 4, 1831","July 4, 1831","[2506, 2509, 2512, 2518, 2519]",5,True,True,1.0,1.0000000000000009,0.0,1.0000000000000009,0.0,1.000000238418579,1.000000238418579,1.000000238418579
390,When did James Monroe die?,"July 4, 1831","July 4, 1831","[202, 680, 2518, 2519, 2903]",5,True,True,1.0,1.0000000000000009,0.0,1.0000000000000009,0.0,1.000000238418579,1.000000238418579,1.000000238418579
390,When did James Monroe die?,"July 4, 1831","July 4, 1831","[2506, 2509, 2511, 2512, 2513]",5,True,True,1.0,1.0000000000000009,0.0,1.0000000000000009,0.0,1.000000238418579,1.000000238418579,1.000000238418579
376,What is Monroe's daughter's name?,Maria Hester Monroe Gouverneur,"There is no mention of Monroe's daughter in any of the provided documents. Therefore, there is no answer to this question.","[201, 248, 379, 483, 1864]",5,False,False,0.0,0.5325919628502516,0.9668588698975144,0.5325919628502516,21.426987677908723,0.6480461359024048,0.6662487983703613,0.6570214033126831
376,What is Monroe's daughter's name?,Maria Hester Monroe Gouverneur,No information available.,"[2507, 2518, 2519, 2523, 2536]",5,False,False,0.0,0.36411586245673605,1.1277270392637262,0.36411586245673605,24.768080033555847,0.6156195998191833,0.5744049549102783,0.5942985415458679
376,What is Monroe's daughter's name?,Maria Hester Monroe Gouverneur,"There is no information about Monroe's daughter in the provided documents. Therefore, the answer is:

None","[289, 499, 789, 2518, 2903]",5,False,False,0.0,0.5092774292462403,0.9906791314585773,0.5092774292462403,21.484150899535706,0.6679884791374207,0.6681081056594849,0.6680483222007751
376,What is Monroe's daughter's name?,Maria Hester Monroe Gouverneur,Elizabeth,"[1383, 2506, 2507, 2521, 2525]",5,False,False,0.0,0.27339262391029634,1.2054935720191164,0.27339262391029634,25.505732727213413,0.7820452451705933,0.5994232892990112,0.6786634922027588
521,What company administers Leichtenstein's railways?,Austrian Federal Railways,There is no mention of Liechtenstein's railways in the provided documents.,"[419, 445, 485, 2916, 2981]",5,False,False,0.14285714285714288,0.6298934000269013,0.8603564377315945,0.6298934000269013,18.390388849610417,0.624085009098053,0.7338700294494629,0.6745397448539734
521,What company administers Leichtenstein's railways?,Austrian Federal Railways,None.,"[734, 2843, 2851, 2853, 2876]",5,False,False,0.0,0.2439090709070731,1.229708037782081,0.2439090709070731,27.235104234864156,0.5343098640441895,0.5107439160346985,0.5222612023353577
521,What company administers Leichtenstein's railways?,Austrian Federal Railways,None.,"[29, 2571, 2851, 2855, 3161]",5,False,False,0.0,0.2439090709070731,1.229708037782081,0.2439090709070731,27.235104234864156,0.5343098640441895,0.5107439160346985,0.5222612023353577
521,What company administers Leichtenstein's railways?,Austrian Federal Railways,None,"[760, 1945, 2120, 2682, 2851]",5,False,False,0.0,0.24883878829719866,1.2256926300690583,0.24883878829719866,27.169451642211286,0.5298458933830261,0.49312371015548706,0.5108256936073303
771,"Is singapore -LRB- ; (: ; , -RRB- , officially the republic of singapore -LRB- ; (: ; , -RRB- , an island nation located at the southern tip of the malay peninsula?",Yes,No,"[1350, 1656, 2141, 2567, 2702]",5,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
771,"Is singapore -LRB- ; (: ; , -RRB- , officially the republic of singapore -LRB- ; (: ; , -RRB- , an island nation located at the southern tip of the malay peninsula?",Yes,No.,"[4, 1655, 2339, 2369, 2736]",5,False,False,0.0,0.9336112273676634,0.3643865327707324,0.9336112273676634,8.214642273165634,0.7451081871986389,0.7866244912147522,0.7653037309646606
771,"Is singapore -LRB- ; (: ; , -RRB- , officially the republic of singapore -LRB- ; (: ; , -RRB- , an island nation located at the southern tip of the malay peninsula?",Yes,No.,"[782, 2180, 2369, 2571, 3161]",5,False,False,0.0,0.9336112273676634,0.3643865327707324,0.9336112273676634,8.214642273165634,0.7451081871986389,0.7866244912147522,0.7653037309646606
771,"Is singapore -LRB- ; (: ; , -RRB- , officially the republic of singapore -LRB- ; (: ; , -RRB- , an island nation located at the southern tip of the malay peninsula?",Yes,No.,"[4, 1655, 2369, 2682, 2736]",5,False,False,0.0,0.9336112273676634,0.3643865327707324,0.9336112273676634,8.214642273165634,0.7451081871986389,0.7866244912147522,0.7653037309646606
649,What happened in a region not quite 2000 km south of the equator 35 mya?,At least one giant penguin.,A giant penguin occurred.,"[953, 1182, 1192, 1203, 1204]",5,False,False,0.4444444444444445,0.7009639855495022,0.7733511679056276,0.7009639855495022,16.808693351242187,0.8350458145141602,0.8006212711334229,0.8174712657928467
649,What happened in a region not quite 2000 km south of the equator 35 mya?,At least one giant penguin.,At least one giant penguin occurred in this region.,"[952, 953, 967, 975, 979]",5,False,True,0.7142857142857143,0.6327653288648962,0.857011868220161,0.6327653288648962,19.235328229499416,0.8404875993728638,0.8736763000488281,0.8567606210708618
649,What happened in a region not quite 2000 km south of the equator 35 mya?,At least one giant penguin.,Nothing.,"[950, 1147, 2467, 2596, 2642]",5,False,False,0.0,0.48069525878445424,1.019121917353902,0.48069525878445424,22.083049870816698,0.7821477055549622,0.6744039058685303,0.7242908477783203
649,What happened in a region not quite 2000 km south of the equator 35 mya?,At least one giant penguin.,A giant penguin occurred in this region.,"[951, 952, 953, 979, 981]",5,False,False,0.3333333333333333,0.5919769067816474,0.9033527475115731,0.5919769067816474,19.84040135626202,0.8088493347167969,0.7691439390182495,0.7884970903396606
5,What did The Legal Tender Act of 1862 establish?,"the United States Note, the first paper currency in United States history",Greenbacks.,"[342, 379, 478, 2228, 2231]",5,False,False,0.0,0.3820768566590514,1.1116862357166695,0.3820768566590514,23.619345333240457,0.6149821281433105,0.5803278684616089,0.5971526503562927
5,What did The Legal Tender Act of 1862 establish?,"the United States Note, the first paper currency in United States history",Greenbacks.,"[289, 290, 319, 391, 2364]",5,False,False,0.0,0.3820768566590514,1.1116862357166695,0.3820768566590514,23.619345333240457,0.6149821281433105,0.5803278684616089,0.5971526503562927
5,What did The Legal Tender Act of 1862 establish?,"the United States Note, the first paper currency in United States history",Greenbacks.,"[203, 289, 374, 2116, 2950]",5,False,False,0.0,0.3820768566590514,1.1116862357166695,0.3820768566590514,23.619345333240457,0.6149821281433105,0.5803278684616089,0.5971526503562927
5,What did The Legal Tender Act of 1862 establish?,"the United States Note, the first paper currency in United States history",Greenbacks.,"[279, 290, 294, 376, 478]",5,False,False,0.0,0.3820768566590514,1.1116862357166695,0.3820768566590514,23.619345333240457,0.6149821281433105,0.5803278684616089,0.5971526503562927
66,Is a beetle's general anatomy uniform?,Yes,No,"[2378, 2425, 2429, 2432, 2433]",5,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
66,Is a beetle's general anatomy uniform?,Yes,No.,"[2378, 2394, 2425, 2432, 2443]",5,False,False,0.0,0.9336112273676634,0.3643865327707324,0.9336112273676634,8.214642273165634,0.7451081871986389,0.7866244912147522,0.7653037309646606
66,Is a beetle's general anatomy uniform?,Yes,No,"[789, 1147, 2400, 2425, 2439]",5,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
66,Is a beetle's general anatomy uniform?,Yes,No.,"[2378, 2423, 2425, 2426, 2428]",5,False,False,0.0,0.9336112273676634,0.3643865327707324,0.9336112273676634,8.214642273165634,0.7451081871986389,0.7866244912147522,0.7653037309646606
775,Did Theodore Roosevelt go to Harvard?,Yes,No.,"[347, 510, 1493, 2883, 2976]",5,False,False,0.0,0.9336112273676634,0.3643865327707324,0.9336112273676634,8.214642273165634,0.7451081871986389,0.7866244912147522,0.7653037309646606
775,Did Theodore Roosevelt go to Harvard?,Yes,Yes.,"[433, 2883, 2884, 2888, 3033]",5,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
775,Did Theodore Roosevelt go to Harvard?,Yes,No,"[289, 499, 2518, 2883, 2892]",5,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
775,Did Theodore Roosevelt go to Harvard?,Yes,No.,"[2878, 2884, 2888, 2952, 3042]",5,False,False,0.0,0.9336112273676634,0.3643865327707324,0.9336112273676634,8.214642273165634,0.7451081871986389,0.7866244912147522,0.7653037309646606
592,Where do sea otters live?,Sea otters (Enhydra lutris) live along the Pacific coast of North America. ,There is no information about sea otters in the provided documents.,"[978, 1042, 1264, 2629, 3185]",5,False,False,0.2608695652173913,0.5734054063691156,0.9236824060583649,0.5734054063691156,20.32063086664034,0.7289610505104065,0.7343336939811707,0.7316375374794006
592,Where do sea otters live?,Sea otters (Enhydra lutris) live along the Pacific coast of North America. ,The sea.,"[1917, 1919, 1924, 1927, 1935]",5,False,False,0.2857142857142857,0.4439841979143675,1.0545290911924938,0.4439841979143675,23.29283431134435,0.6935903429985046,0.6418213844299316,0.666702389717102
592,Where do sea otters live?,Sea otters (Enhydra lutris) live along the Pacific coast of North America. ,"Morro Bay, California","[1197, 1924, 1929, 2596, 2642]",5,False,False,0.0,0.3848410696525499,1.1091969440522733,0.3848410696525499,24.40123903898636,0.6580466628074646,0.6202148199081421,0.6385709047317505
592,Where do sea otters live?,Sea otters (Enhydra lutris) live along the Pacific coast of North America. ,The sea.,"[1913, 1917, 1919, 1920, 1927]",5,False,False,0.2857142857142857,0.4439841979143675,1.0545290911924938,0.4439841979143675,23.29283431134435,0.6935903429985046,0.6418213844299316,0.666702389717102
553,What is The Remarkable Millard Fillmore?,A fake biography based on real events that happened in Fillmore's life.,There is no Remarkable Millard Fillmore mentioned in the provided documents.,"[176, 2511, 2517, 2948, 2949]",5,False,False,0.08695652173913043,0.6539800222360254,0.8318893889982922,0.6539800222360254,18.455150441690783,0.7613971829414368,0.7292975187301636,0.7450017333030701
553,What is The Remarkable Millard Fillmore?,A fake biography based on real events that happened in Fillmore's life.,"There is no document mentioning ""The Remarkable Millard Fillmore"".","[176, 491, 1826, 2159, 2802]",5,False,False,0.0,0.6465905669658492,0.8407252024700484,0.6465905669658492,18.52903144690687,0.744231104850769,0.7258206605911255,0.7349106073379517
553,What is The Remarkable Millard Fillmore?,A fake biography based on real events that happened in Fillmore's life.,There is no document related to Millard Fillmore.,"[789, 795, 2012, 2180, 3162]",5,False,False,0.0,0.6241791088588964,0.866972769054605,0.6241791088588964,19.12485899120175,0.7773633003234863,0.7252019643783569,0.7503772377967834
553,What is The Remarkable Millard Fillmore?,A fake biography based on real events that happened in Fillmore's life.,There is no document about Millard Fillmore.,"[176, 760, 1840, 1841, 2682]",5,False,False,0.0,0.6559878007636568,0.8294723614881264,0.6559878007636568,18.355413333579094,0.7842628955841064,0.7284336090087891,0.7553179860115051
446,Is a kangaroo on the Australian coat of arms?,yes,No.,"[1042, 1210, 1269, 1287, 3185]",5,False,False,0.0,0.9336112273676634,0.3643865327707324,0.9336112273676634,8.214642273165634,0.7451081871986389,0.7866244912147522,0.7653037309646606
446,Is a kangaroo on the Australian coat of arms?,yes,Yes.,"[1722, 1728, 1729, 1735, 1761]",5,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
446,Is a kangaroo on the Australian coat of arms?,yes,Yes.,"[789, 1761, 2467, 2471, 2642]",5,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
446,Is a kangaroo on the Australian coat of arms?,yes,No,"[1722, 1733, 1735, 1737, 1745]",5,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
264,Did Ford need to do extra work to pay for college?,yes,No,"[1480, 2527, 2962, 2973, 3001]",5,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
264,Did Ford need to do extra work to pay for college?,yes,No.,"[2000, 2001, 2086, 2121, 3001]",5,False,False,0.0,0.9336112273676634,0.3643865327707324,0.9336112273676634,8.214642273165634,0.7451081871986389,0.7866244912147522,0.7653037309646606
264,Did Ford need to do extra work to pay for college?,yes,No,"[289, 2116, 2655, 2883, 2903]",5,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
264,Did Ford need to do extra work to pay for college?,yes,No.,"[2000, 2001, 2682, 2934, 3001]",5,False,False,0.0,0.9336112273676634,0.3643865327707324,0.9336112273676634,8.214642273165634,0.7451081871986389,0.7866244912147522,0.7653037309646606
91,What period of rapid economic growth did the United States experience during Coolidge's presidency?,the Roaring Twenties,None.,"[432, 451, 483, 1831, 1867]",5,False,False,0.0,0.3620325337025883,1.1295728983092794,0.3620325337025883,25.022670288212815,0.6328377723693848,0.6053667068481445,0.6187975406646729
91,What period of rapid economic growth did the United States experience during Coolidge's presidency?,the Roaring Twenties,The Roaring Twenties.,"[404, 408, 410, 433, 444]",5,True,True,1.0,0.9192501252652664,0.4018703142426282,0.9192501252652664,8.696705587150493,0.8907709717750549,0.9655724167823792,0.9266646504402161
91,What period of rapid economic growth did the United States experience during Coolidge's presidency?,the Roaring Twenties,The Roaring Twenties.,"[410, 413, 428, 499, 2903]",5,True,True,1.0,0.9192501252652664,0.4018703142426282,0.9192501252652664,8.696705587150493,0.8907709717750549,0.9655724167823792,0.9266646504402161
91,What period of rapid economic growth did the United States experience during Coolidge's presidency?,the Roaring Twenties,None.,"[400, 405, 408, 410, 473]",5,False,False,0.0,0.3620325337025883,1.1295728983092794,0.3620325337025883,25.022670288212815,0.6328377723693848,0.6053667068481445,0.6187975406646729
13,When did Lincoln first serve as President?,"March 4, 1861","Not applicable. The question is about Lincoln's presidency, but none of the provided documents mention Lincoln serving as President.","[298, 1774, 2234, 2238, 2968]",5,False,False,0.0,0.46665535314999673,1.0328065131959663,0.46665535314999673,22.62924756838647,0.5229578018188477,0.6378810405731201,0.5747307538986206
13,When did Lincoln first serve as President?,"March 4, 1861",1860,"[283, 286, 289, 317, 391]",5,False,False,0.0,0.5578154749567067,0.9404089802243434,0.5578154749567067,20.191788182281837,0.7888984084129333,0.6678538918495178,0.7233472466468811
13,When did Lincoln first serve as President?,"March 4, 1861",1861,"[202, 203, 289, 374, 2950]",5,False,False,0.5,0.7051007527621893,0.7679833946613842,0.7051007527621893,16.781422667571302,0.8915942311286926,0.6938623785972595,0.7803981304168701
13,When did Lincoln first serve as President?,"March 4, 1861",1861,"[283, 285, 286, 287, 304]",5,False,False,0.5,0.7051007527621893,0.7679833946613842,0.7051007527621893,16.781422667571302,0.8915942311286926,0.6938623785972595,0.7803981304168701
743,How many days did it take the Imperial Japanese Army to win the Battle of Singapore?,Six days,"There is no information provided about the Imperial Japanese Army winning the Battle of Singapore in any of the context documents. Therefore, there is no direct answer to this question.","[39, 813, 902, 904, 1660]",5,False,False,0.0,0.11092945031366475,1.3334695719710565,0.11092945031366475,28.82080243943505,0.5705558657646179,0.6379733085632324,0.6023841500282288
743,How many days did it take the Imperial Japanese Army to win the Battle of Singapore?,Six days,There is no information in the provided documents about the Imperial Japanese Army winning the Battle of Singapore. The question cannot be answered based on the given context.,"[826, 1368, 2369, 2781, 3117]",5,False,False,0.0,0.16899522443678128,1.2891894938783979,0.16899522443678128,27.832016333513977,0.5773062109947205,0.6338202953338623,0.6042446494102478
743,How many days did it take the Imperial Japanese Army to win the Battle of Singapore?,Six days,16 days,"[826, 1368, 2374, 2718, 3161]",5,False,False,0.5,0.8517704465310094,0.5444805845372108,0.8517704465310094,11.602516923448324,0.9097933173179626,0.9097933173179626,0.9097933173179626
743,How many days did it take the Imperial Japanese Army to win the Battle of Singapore?,Six days,"There is no information about the Imperial Japanese Army winning the Battle of Singapore in any of the provided documents. Therefore, I cannot provide an answer to this question.","[760, 781, 2120, 2682, 2781]",5,False,False,0.0,0.12713335022046057,1.3212620101853687,0.12713335022046057,28.60645189864803,0.5645681023597717,0.62825608253479,0.5947118997573853
565,How did the supporters of Henry Clay feel about Fillmore in 1848?,they were ok with him,"There is no mention of Henry Clay or Fillmore's supporters in any of the provided documents. Therefore, there is no direct answer to this question.","[436, 503, 2026, 2041, 2932]",5,False,False,0.0,0.33067750894894166,1.1569982636556195,0.33067750894894166,25.472950907139477,0.6175956726074219,0.6194102168083191,0.618501603603363
565,How did the supporters of Henry Clay feel about Fillmore in 1848?,they were ok with him,They refused to forgive him.,"[149, 162, 177, 185, 204]",5,False,False,0.4000000000000001,0.7350012066913169,0.7280093314081678,0.7350012066913169,15.69013583445647,0.8007729649543762,0.7772371768951416,0.7888295650482178
565,How did the supporters of Henry Clay feel about Fillmore in 1848?,they were ok with him,They supported him.,"[195, 202, 289, 2116, 2518]",5,False,False,0.5,0.6736683293258932,0.807875820499794,0.6736683293258932,17.529535955799904,0.8103760480880737,0.7901501059532166,0.8001352548599243
565,How did the supporters of Henry Clay feel about Fillmore in 1848?,they were ok with him,They supported him.,"[149, 162, 163, 200, 201]",5,False,False,0.5,0.6736683293258932,0.807875820499794,0.6736683293258932,17.529535955799904,0.8103760480880737,0.7901501059532166,0.8001352548599243
851,What happened in recent years?,his reputation as president has improved,Nothing.,"[232, 247, 1544, 1545, 3125]",5,False,False,0.0,0.3920573984568816,1.1026718474170993,0.3920573984568816,24.26719422323658,0.6303931474685669,0.5916517376899719,0.6104083061218262
851,What happened in recent years?,his reputation as president has improved,Nothing.,"[203, 279, 332, 354, 2364]",5,False,False,0.0,0.3920573984568816,1.1026718474170993,0.3920573984568816,24.26719422323658,0.6303931474685669,0.5916517376899719,0.6104083061218262
851,What happened in recent years?,his reputation as president has improved,1976,"[202, 203, 789, 2115, 2116]",5,False,False,0.0,0.24367542646148543,1.2298980230397278,0.24367542646148543,26.757535318892373,0.5590903162956238,0.5454071760177612,0.5521640181541443
851,What happened in recent years?,his reputation as president has improved,Nothing.,"[202, 355, 760, 2364, 2682]",5,False,False,0.0,0.3920573984568816,1.1026718474170993,0.3920573984568816,24.26719422323658,0.6303931474685669,0.5916517376899719,0.6104083061218262
895,What field did Woodrow Wilson leave law practice to study?,history and political science,None.,"[510, 2136, 2138, 2141, 2203]",5,False,False,0.0,0.3857539889049741,1.1083735932392356,0.3857539889049741,24.04774277060533,0.5619244575500488,0.5308677554130554,0.5459547638893127
895,What field did Woodrow Wilson leave law practice to study?,history and political science,Political Science,"[2138, 2195, 2208, 2231, 2238]",5,False,False,0.6666666666666666,0.88650607773559,0.4764324133902131,0.88650607773559,10.578044104701426,0.9653480052947998,0.8546327352523804,0.9066227674484253
895,What field did Woodrow Wilson leave law practice to study?,history and political science,Politics,"[2195, 2208, 2210, 2518, 2718]",5,False,False,0.0,0.706385370128751,0.766308854015469,0.706385370128751,16.882916820379414,0.7625609636306763,0.7065576910972595,0.7334919571876526
895,What field did Woodrow Wilson leave law practice to study?,history and political science,Intellectual,"[2129, 2144, 2145, 2153, 2231]",5,False,False,0.0,0.424183525393026,1.0731416258881912,0.424183525393026,23.312637190993144,0.6619197726249695,0.5881087779998779,0.6228350400924683
603,How do otters keep themselves warm without blubber?,A layer of air trapped in their fur.  ,There is no information about otters in the provided documents.,"[1114, 1142, 1274, 2622, 2641]",5,False,False,0.11111111111111112,0.3555363210869182,1.1353093665720222,0.3555363210869182,24.70322479185191,0.7242505550384521,0.6927762627601624,0.7081639170646667
603,How do otters keep themselves warm without blubber?,A layer of air trapped in their fur.  ,They don't.,"[1923, 1924, 1929, 1931, 1935]",5,False,False,0.0,0.4399329601366586,1.0583638692466242,0.4399329601366586,23.20398178565432,0.7123407125473022,0.6630382537841797,0.6868058443069458
603,How do otters keep themselves warm without blubber?,A layer of air trapped in their fur.  ,Thick fur.,"[1147, 1171, 1929, 2596, 2642]",5,False,False,0.2,0.6529982574647581,0.833068715695462,0.6529982574647581,18.22096891639528,0.8850363492965698,0.7797101736068726,0.8290413022041321
603,How do otters keep themselves warm without blubber?,A layer of air trapped in their fur.  ,They don't.,"[760, 1739, 1919, 1922, 1931]",5,False,False,0.0,0.4399329601366586,1.0583638692466242,0.4399329601366586,23.20398178565432,0.7123407125473022,0.6630382537841797,0.6868058443069458
842,"Who did President Lincoln promote of major general in the regular army, effective July 4?",Grant,Ulysses S. Grant,"[173, 478, 484, 1780, 2231]",5,False,True,0.5,0.6440523102931242,0.8437389284688441,0.6440523102931242,18.341875491108958,0.5731971859931946,0.8057259917259216,0.6698558330535889
842,"Who did President Lincoln promote of major general in the regular army, effective July 4?",Grant,Ulysses S. Grant,"[202, 203, 478, 484, 2116]",5,False,True,0.5,0.6440523102931242,0.8437389284688441,0.6440523102931242,18.341875491108958,0.5731971859931946,0.8057259917259216,0.6698558330535889
842,"Who did President Lincoln promote of major general in the regular army, effective July 4?",Grant,Ulysses S. Grant,"[202, 203, 289, 680, 2116]",5,False,True,0.5,0.6440523102931242,0.8437389284688441,0.6440523102931242,18.341875491108958,0.5731971859931946,0.8057259917259216,0.6698558330535889
842,"Who did President Lincoln promote of major general in the regular army, effective July 4?",Grant,Ulysses S. Grant,"[474, 478, 484, 1780, 2144]",5,False,True,0.5,0.6440523102931242,0.8437389284688441,0.6440523102931242,18.341875491108958,0.5731971859931946,0.8057259917259216,0.6698558330535889
822,"These projections , called papillae , have what?",a rich blood supply,A rich blood supply.,"[1237, 1274, 1946, 2686, 3164]",5,True,True,1.0,0.8593567724062701,0.5303644550565799,0.8593567724062701,11.574272454587177,0.9218629598617554,0.9761403203010559,0.9482254981994629
822,"These projections , called papillae , have what?",a rich blood supply,A rich blood supply.,"[2389, 2684, 2685, 2686, 2690]",5,True,True,1.0,0.8593567724062701,0.5303644550565799,0.8593567724062701,11.574272454587177,0.9218629598617554,0.9761403203010559,0.9482254981994629
822,"These projections , called papillae , have what?",a rich blood supply,Tongues.,"[1197, 1202, 2467, 2642, 2685]",5,False,False,0.0,0.2723519044354623,1.2063565771069011,0.2723519044354623,26.412301857022257,0.7116310596466064,0.692366898059845,0.701866865158081
822,"These projections , called papillae , have what?",a rich blood supply,A rich blood supply.,"[760, 2120, 2682, 2684, 2686]",5,True,True,1.0,0.8593567724062701,0.5303644550565799,0.8593567724062701,11.574272454587177,0.9218629598617554,0.9761403203010559,0.9482254981994629
403,Was Monroe appointed Minister to France from 1794 to 1796?,yes,No,"[379, 482, 483, 1167, 2141]",5,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
403,Was Monroe appointed Minister to France from 1794 to 1796?,yes,No,"[391, 2506, 2516, 2525, 2534]",5,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
403,Was Monroe appointed Minister to France from 1794 to 1796?,yes,No,"[289, 499, 2518, 2903, 2950]",5,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
403,Was Monroe appointed Minister to France from 1794 to 1796?,yes,No,"[2516, 2525, 2534, 2535, 2682]",5,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
